,Period,Time_Elapsed,Seconds_Elapsed,Event,Description,Type,Ev_Team,Strength,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,Ev_Zone,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Goalie,Home_Goalie,Home_Score,Away_Score,xC,yC
64,1,12:20,740.0,FAC,NYR won Off. Zone - NYR #93 ZIBANEJAD vs TOR #42 BOZAK,NA,NYR,5x5,MIKA ZIBANEJAD,8476459,TYLER BOZAK,8475098,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,68,-20
65,1,12:25,745.0,SHOT,"NYR ONGOAL - #76 SKJEI, Wrist, Off. Zone, 51 ft.",WRIST SHOT,NYR,5x5,BRADY SKJEI,8476869,,,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,43,-22
66,1,12:25,745.0,STOP,PUCK IN NETTING,NA,,5x5,,,,,,,NA,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,,
67,1,12:25,745.0,FAC,NYR won Off. Zone - NYR #93 ZIBANEJAD vs TOR #43 KADRI,NA,NYR,5x5,MIKA ZIBANEJAD,8476459,NAZEM KADRI,8475172,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,69,-21
68,1,12:31,751.0,SHOT,"NYR ONGOAL - #4 CLENDENING, Snap, Off. Zone, 59 ft.",SNAP SHOT,NYR,5x5,ADAM CLENDENING,8476431,,,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,40,34
69,1,12:36,756.0,MISS,"NYR #20 KREIDER, Snap, Wide of Net, Off. Zone, 36 ft.",SNAP SHOT,NYR,5x5,CHRIS KREIDER,8475184,,,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,59,21
70,1,12:41,761.0,MISS,"NYR #93 ZIBANEJAD, Wrist, Wide of Net, Off. Zone, 16 ft.",WRIST SHOT,NYR,5x5,MIKA ZIBANEJAD,8476459,,,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,74,-6
71,1,12:47,767.0,HIT,"TOR #47 KOMAROV HIT NYR #93 ZIBANEJAD, Def. Zone",NA,TOR,5x5,LEO KOMAROV,8473463,MIKA ZIBANEJAD,8476459,,,Def,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,49,-38
72,1,12:51,771.0,GIVE,"TOR GIVEAWAY - #22 ZAITSEV, Def. Zone",NA,TOR,5x5,NIKITA ZAITSEV,8479458,,,,,Def,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,97,0
73,1,12:54,774.0,BLOCK,"NYR #93 ZIBANEJAD BLOCKED BY  TOR #22 ZAITSEV, Snap, Def. Zone",SNAP SHOT,NYR,5x5,NIKITA ZAITSEV,8479458,MIKA ZIBANEJAD,8476459,,,Def,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,66,-14
74,1,13:02,782.0,PENL,"NYR #20 KREIDER Hooking(2 min), Def. Zone Drawn By: TOR #43 KADRI",KREIDER Hooking(2 min),NYR,5x5,Team,,,,,,Def,CHRIS KREIDER,8475184,MIKA ZIBANEJAD,8476459,JESPER FAST,8475855,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-40,-37
75,1,13:02,782.0,FAC,TOR won Off. Zone - NYR #21 STEPAN vs TOR #34 MATTHEWS,NA,TOR,5x4,AUSTON MATTHEWS,8479318,DEREK STEPAN,8474613,,,Off,DEREK STEPAN,8474613,MICHAEL GRABNER,8473546,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NA,NA,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,LEO KOMAROV,8473463,CONNOR BROWN,8477015,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-70,-21
76,1,13:11,791.0,HIT,"NYR #27 MCDONAGH HIT TOR #34 MATTHEWS, Def. Zone",NA,NYR,5x4,RYAN MCDONAGH,8474151,AUSTON MATTHEWS,8479318,,,Def,DEREK STEPAN,8474613,MICHAEL GRABNER,8473546,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NA,NA,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,LEO KOMAROV,8473463,CONNOR BROWN,8477015,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-62,37
77,1,13:40,820.0,HIT,"NYR #40 GRABNER HIT TOR #34 MATTHEWS, Def. Zone",NA,NYR,5x4,MICHAEL GRABNER,8473546,AUSTON MATTHEWS,8479318,,,Def,JESPER FAST,8475855,MICHAEL GRABNER,8473546,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NA,NA,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,LEO KOMAROV,8473463,CONNOR BROWN,8477015,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-35,-36
78,1,13:44,824.0,SHOT,"NYR ONGOAL - #40 GRABNER, Snap, Off. Zone, 19 ft.",SNAP SHOT,NYR,5x4,MICHAEL GRABNER,8473546,,,,,Off,JESPER FAST,8475855,MICHAEL GRABNER,8473546,NICK HOLDEN,8474207,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NA,NA,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,LEO KOMAROV,8473463,CONNOR BROWN,8477015,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,79,-16
79,1,14:05,845.0,HIT,"NYR #27 MCDONAGH HIT TOR #25 VAN RIEMSDYK, Def. Zone",NA,NYR,5x4,RYAN MCDONAGH,8474151,JAMES VAN RIEMSDYK,8474037,,,Def,JESPER FAST,8475855,MICHAEL GRABNER,8473546,NICK HOLDEN,8474207,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NA,NA,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,JAMES VAN RIEMSDYK,8474037,JOSH LEIVO,8476410,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-62,39
80,1,14:32,872.0,GIVE,"TOR GIVEAWAY - #42 BOZAK, Def. Zone",NA,TOR,5x4,TYLER BOZAK,8475098,,,,,Def,DEREK STEPAN,8474613,RICK NASH,8470041,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,NA,NA,TYLER BOZAK,8475098,NAZEM KADRI,8475172,JAMES VAN RIEMSDYK,8474037,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,49,6
81,1,14:34,874.0,MISS,"NYR #61 NASH, Snap, Over Net, Off. Zone, 28 ft.",SNAP SHOT,NYR,5x4,RICK NASH,8470041,,,,,Off,DEREK STEPAN,8474613,RICK NASH,8470041,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,NA,NA,TYLER BOZAK,8475098,NAZEM KADRI,8475172,JAMES VAN RIEMSDYK,8474037,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,63,13
82,1,15:10,910.0,TAKE,"TOR TAKEAWAY - #43 KADRI, Neu. Zone",NA,TOR,5x5,NAZEM KADRI,8475172,,,,,Neu,J.T. MILLER,8476468,CHRIS KREIDER,8475184,KEVIN HAYES,8475763,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,NAZEM KADRI,8475172,JAMES VAN RIEMSDYK,8474037,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-21,5
83,1,15:18,918.0,SHOT,"TOR ONGOAL - #44 RIELLY, Wrist, Off. Zone, 51 ft.",WRIST SHOT,TOR,5x5,MORGAN RIELLY,8476853,,,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-47,-25
84,1,15:25,925.0,HIT,"TOR #33 GAUTHIER HIT NYR #22 HOLDEN, Off. Zone",NA,TOR,5x5,FREDERIK GAUTHIER,8477512,NICK HOLDEN,8474207,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-93,-14
85,1,15:38,938.0,BLOCK,"TOR #44 RIELLY BLOCKED BY  NYR #93 ZIBANEJAD, Snap, Def. Zone",SNAP SHOT,TOR,5x5,MIKA ZIBANEJAD,8476459,MORGAN RIELLY,8476853,,,Def,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,ADAM CLENDENING,8476431,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-43,26
86,1,16:21,981.0,GIVE,"TOR GIVEAWAY - #34 MATTHEWS, Def. Zone",NA,TOR,5x5,AUSTON MATTHEWS,8479318,,,,,Def,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,58,6
87,1,16:21,981.0,SHOT,"NYR ONGOAL - #61 NASH, Tip-In, Off. Zone, 18 ft.",TIP-IN,NYR,5x5,RICK NASH,8470041,,,,,Off,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,71,-5
88,1,16:32,992.0,STOP,"GOALIE STOPPED,TV TIMEOUT",NA,,5x5,,,,,,,NA,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,,
89,1,16:32,992.0,FAC,NYR won Def. Zone - NYR #93 ZIBANEJAD vs TOR #47 KOMAROV,NA,NYR,5x5,MIKA ZIBANEJAD,8476459,LEO KOMAROV,8473463,,,Def,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-69,-20
90,1,16:47,1007.0,HIT,"TOR #43 KADRI HIT NYR #5 GIRARDI, Off. Zone",NA,TOR,5x5,NAZEM KADRI,8475172,DAN GIRARDI,8471958,,,Off,CHRIS KREIDER,8475184,MATS ZUCCARELLO,8475692,MIKA ZIBANEJAD,8476459,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,NAZEM KADRI,8475172,LEO KOMAROV,8473463,JOSH LEIVO,8476410,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-91,26
91,1,17:32,1052.0,HIT,"TOR #42 BOZAK HIT NYR #19 FAST, Def. Zone",NA,TOR,5x5,TYLER BOZAK,8475098,JESPER FAST,8475855,,,Def,OSCAR LINDBERG,8475715,BRANDON PIRRI,8475204,JESPER FAST,8475855,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,95,-4
92,1,17:39,1059.0,GIVE,"NYR GIVEAWAY - #19 FAST, Off. Zone",NA,NYR,5x5,JESPER FAST,8475855,,,,,Off,OSCAR LINDBERG,8475715,BRANDON PIRRI,8475204,JESPER FAST,8475855,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,TYLER BOZAK,8475098,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,85,34
93,1,17:46,1066.0,HIT,"NYR #22 HOLDEN HIT TOR #46 POLAK, Neu. Zone",NA,NYR,5x5,NICK HOLDEN,8474207,ROMAN POLAK,8471392,,,Neu,OSCAR LINDBERG,8475715,BRANDON PIRRI,8475204,JESPER FAST,8475855,MARC STAAL,8471686,NICK HOLDEN,8474207,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,CONNOR BROWN,8477015,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,10,-36
94,1,17:53,1073.0,HIT,"NYR #10 MILLER HIT TOR #25 VAN RIEMSDYK, Def. Zone",NA,NYR,5x5,J.T. MILLER,8476468,JAMES VAN RIEMSDYK,8474037,,,Def,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,BRANDON PIRRI,8475204,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-28,-12
95,1,17:56,1076.0,GIVE,"NYR GIVEAWAY - #24 LINDBERG, Off. Zone",NA,NYR,5x5,OSCAR LINDBERG,8475715,,,,,Off,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,BRANDON PIRRI,8475204,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,JAMES VAN RIEMSDYK,8474037,MATT HUNWICK,8471436,ROMAN POLAK,8471392,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,50,-15
96,1,18:16,1096.0,MISS,"TOR #15 MARTIN, Snap, Over Net, Off. Zone, 19 ft.",SNAP SHOT,TOR,5x5,MATT MARTIN,8474709,,,,,Off,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-74,-8
97,1,18:20,1100.0,HIT,"NYR #76 SKJEI HIT TOR #15 MARTIN, Def. Zone",NA,NYR,5x5,BRADY SKJEI,8476869,MATT MARTIN,8474709,,,Def,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-96,35
98,1,18:30,1110.0,HIT,"NYR #76 SKJEI HIT TOR #15 MARTIN, Def. Zone",NA,NYR,5x5,BRADY SKJEI,8476869,MATT MARTIN,8474709,,,Def,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-87,-34
99,1,18:35,1115.0,HIT,"NYR #24 LINDBERG HIT TOR #26 SOSHNIKOV, Def. Zone",NA,NYR,5x5,OSCAR LINDBERG,8475715,NIKITA SOSHNIKOV,8478373,,,Def,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-97,31
100,1,18:44,1124.0,SHOT,"TOR ONGOAL - #3 MARCHENKO, Snap, Off. Zone, 58 ft.",SNAP SHOT,TOR,5x5,ALEXEY MARCHENKO,8476289,,,,,Off,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-35,-15
101,1,18:45,1125.0,STOP,GOALIE STOPPED,NA,,5x5,,,,,,,NA,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,,
102,1,18:45,1125.0,SHOT,"TOR ONGOAL - #15 MARTIN, Snap, Off. Zone, 16 ft.",SNAP SHOT,TOR,5x5,MATT MARTIN,8474709,,,,,Off,J.T. MILLER,8476468,OSCAR LINDBERG,8475715,MICHAEL GRABNER,8473546,ADAM CLENDENING,8476431,BRADY SKJEI,8476869,HENRIK LUNDQVIST,8468685,FREDERIK GAUTHIER,8477512,NIKITA SOSHNIKOV,8478373,MATT MARTIN,8474709,ALEXEY MARCHENKO,8476289,JAKE GARDINER,8474581,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-75,-2
103,1,18:45,1125.0,FAC,NYR won Def. Zone - NYR #21 STEPAN vs TOR #34 MATTHEWS,NA,NYR,5x5,DEREK STEPAN,8474613,AUSTON MATTHEWS,8479318,,,Def,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-69,-21
104,1,19:09,1149.0,BLOCK,"TOR #34 MATTHEWS BLOCKED BY  NYR #27 MCDONAGH, Snap, Def. Zone",SNAP SHOT,TOR,5x5,RYAN MCDONAGH,8474151,AUSTON MATTHEWS,8479318,,,Def,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-62,9
105,1,19:09,1149.0,BLOCK,"TOR #34 MATTHEWS BLOCKED BY  NYR #27 MCDONAGH, Snap, Def. Zone",SNAP SHOT,TOR,5x5,RYAN MCDONAGH,8474151,AUSTON MATTHEWS,8479318,,,Def,DEREK STEPAN,8474613,JIMMY VESEY,8476918,RICK NASH,8470041,DAN GIRARDI,8471958,RYAN MCDONAGH,8474151,HENRIK LUNDQVIST,8468685,ZACH HYMAN,8475786,WILLIAM NYLANDER,8477939,AUSTON MATTHEWS,8479318,NIKITA ZAITSEV,8479458,MORGAN RIELLY,8476853,FREDERIK ANDERSEN,8475883,HENRIK LUNDQVIST,FREDERIK ANDERSEN,1,0,-64,9
